sid,date,type,ticker,headline,summary,feed_type,publisher,tag,version,link,imageUrl,risk,3mAvgVol,4wpct,52wHigh,52wLow,52wpct,beta,bps,divYield,eps,inddy,indpb,indpe,marketCap,mrktCapRank,pb,pe,roe,nShareholders,lastPrice,ttmPe,marketCapLabel,12mVol,mrktCapf,apef,pbr,etfLiq,etfLiqLabel,security_type,sector,name,exchange,description,isin,tradable,gic_sector,gic_industrygroup,gic_industry,gic_subindustry,gic_short,financial_year_1_year,financial_year_1_revenue,financial_year_1_profit,financial_statement_1_displayPeriod,financial_statement_1_endDate,financial_statement_1_reporting,financial_statement_1_incTrev,financial_statement_1_incCrev,financial_statement_1_incGpro,financial_statement_1_incOpc,financial_statement_1_incRaw,financial_statement_1_incPfc,financial_statement_1_incEpc,financial_statement_1_incSga,financial_statement_1_incOpe,financial_statement_1_incEbi,financial_statement_1_incDep,financial_statement_1_incPbi,financial_statement_1_incIoi,financial_statement_1_incPbt,financial_statement_1_incToi,financial_statement_1_incNinc,financial_statement_1_incEps,financial_statement_1_incDps,financial_statement_1_incPyr,share_holding_1_title,share_holding_1_message,share_holding_1_description,share_holding_1_mood,key_ratio_ttmPe,key_ratio_pbr,key_ratio_divYield,key_ratio_indpe,key_ratio_indpb,key_ratio_inddy,holding_1_date,dividend_1_description,dividend_1_dividend,dividend_1_exDate,dividend_1_type,dividend_1_title,dividend_1_subType,peer_1_name,peer_1_ticker,peer_1_sector,peer_1_ttmPe,peer_1_marketCap,peer_1_pbr,peer_2_name,peer_2_ticker,peer_2_sector,peer_2_ttmPe,peer_2_marketCap,peer_2_pbr,peer_3_name,peer_3_ticker,peer_3_sector,peer_3_ttmPe,peer_3_marketCap,peer_3_pbr,peer_4_name,peer_4_ticker,peer_4_sector,peer_4_ttmPe,peer_4_marketCap,peer_4_pbr,peer_5_name,peer_5_ticker,peer_5_sector,peer_5_ttmPe,peer_5_marketCap,peer_5_pbr,commentary_1_title,commentary_1_message,commentary_1_description,commentary_1_mood,commentary_1_tag,recent_price_change_pct,recent_avg_volume,recent_avg_volatility,ma_15,ma_30,vwap,ma_200,annual_volatility,pct_above_52_week_low,pct_below_52_week_high,rsi,macd,macd_signal,bollinger_upper,bollinger_middle,bollinger_lower,atr,next_day_return,days_from_last,processing_date,predicted_next_day_return,valuation_score,growth_score,momentum_score,peer_analysis_score,sector_score,market_sentiment_score,headline_score,agreement_score
FACO,2024-11-15 12:54:58.580000,event,FACORALL,Company Update,FACOR ALLOYS LTD. - 532656 - Statement On The Impact Of Audit Qualifications,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Iron & Steel,Facor Alloys Ltd,BSE,"Facor Alloys is a holding company, engaged in the manufacture and sale of Ferro alloys and Ferro chrome",INE828G01013,False,Materials,Materials,Metals & Mining,Steel,Unknown,2023.0,344.21000000000015,8.45000000000005,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,-3.721727935597564,0.7671562569843472,,29.99412336885015,3.402737445251306,1.3621327453551986,2023-06-30T00:00:00.000Z,Final|0.2,0.2,2011-08-30T00:00:00.000Z,cashDividend,Cash Dividend,Final,Facor Alloys Ltd,FACORALL,Iron & Steel,-3.721727935597564,1161.5512887,0.7671562569843472,JSW Steel Ltd,JSWSTEEL,Iron & Steel,47.290587285126044,2363583.5525106,2.961438821869645,Tata Steel Ltd,TATASTEEL,Iron & Steel,61.833463459143886,1804244.8136207296,1.9519542681745992,Jindal Steel And Power Ltd,JINDALSTEL,Iron & Steel,17.770475508750692,900028.3812819001,2.011207393148256,Bharat Forge Ltd,BHARATFORG,Iron & Steel,65.1682478829047,617091.1728528001,8.612204815322716,,,,,,0.0,0,0,6.158000000000001,6.083333333333334,0,7.4216000000000015,0.4680781151139379,4.56942003514938,48.706896551724135,54.0841231530881,0.007934108554860764,0.04902382351173462,6.658283799383103,6.047999999999999,5.437716200616898,0.5042857142857142,3.8664323374340905,10,2024-11-25,-0.03516887500882149,0.0,0.0,6.0,0.0,6.0,0.0,0.0,7.0
FISO,2024-11-21 13:01:27,event,FSL,Alteration Of Capital and Fund Raising-XBRL,Firstsource Solutions Limited has informed the Exchange regarding Allotment of Securities,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Outsourced services,Firstsource Solutions Ltd,NSE,"Firstsource Solutions Limited is a provider of a range of business process management services. The Company provides its services to a range of sectors, including healthcare, telecommunications and media, banking and insurance.",INE684F01012,True,Information Technology,Commercial  & Professional Services,Software,Data Processing & Outsourced Services,IT,2023.0,6153.17,513.7300000000006,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,46.575934027337006,6.742270380061772,0.9776776182013921,36.44294443486807,9.61436129854863,1.6083992828046891,2023-06-30T00:00:00.000Z,Interim|3.5,3.5,2024-02-16T00:00:00.000Z,cashDividend,Cash Dividend,Interim,Firstsource Solutions Ltd,FSL,Outsourced services,46.575934027337006,249516.59377125,6.742270380061772,eClerx Services Limited,ECLERX,Outsourced services,31.22251052872359,162669.27985465,7.231449179346693,Bls International Services Ltd,BLS,Outsourced services,38.94025814445082,162661.24632099998,11.283382791412318,Hinduja Global Solutions Ltd,HGS,Outsourced services,14.794823953635804,32675.848184,0.42755667918445106,Vakrangee Limited,VAKRANGEE,Outsourced services,408.8822255399994,25964.02132179,16.016298391086302,,,,,,-0.19120458891012715,0,0,353.26666666666665,352.65277777777777,0,251.82575,0.4610896218200448,100.88809946714031,10.827858081471744,52.012739528976546,1.759099636738597,5.0720014764331225,382.8009188043078,351.59500000000014,320.3890811956923,20.107142857142858,0.5756001684683453,4,2024-11-25,-0.035169489681720734,0.0,0.0,0.0,-4.0,6.0,6.0,0.0,6.0
EXCE,2024-10-29 09:18:04,event,EXCEL,Press Release,"Excel Realty N Infra Limited has informed the Exchange regarding a press release dated October 29, 2024, titled ""Financial Statement of Quarter and Half year ended 30th September, 2024"".",announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Construction & Engineering,Excel Realty N Infra Ltd,NSE,"Excel Realty N Infra Limited is engaged in the business of business process outsourcing (BPO) services, development of infrastructure facility such as construction of roads & highways and mining  and general trading. ",INE688J01023,True,Industrials,Capital Goods,Construction & Engineering,Trading Companies & Distributors,Industrials,2023.0,9.7,-0.3400000000000011,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,116.50829695312487,1.5144996818419219,,48.62175839305687,6.8833929984353865,0.5524464785565466,2023-06-30T00:00:00.000Z,Final|1,0.06666666666666668,2010-09-02T00:00:00.000Z,cashDividend,Cash Dividend,Final,Excel Realty N Infra Ltd,EXCEL,Construction & Engineering,116.50829695312487,2609.78585175,1.5144996818419219,Larsen and Toubro Ltd,LT,Construction & Engineering,37.60730112318104,5086195.6796745015,4.9597391933571515,GMR Airports Ltd,GMRINFRA,Construction & Engineering,-100.38929697763113,863829.82263312,-101.47661379991048,IRB Infrastructure Developers Ltd,IRB,Construction & Engineering,51.231624306164214,315658.52999999997,2.2966153758846257,KEC International Ltd,KEC,Construction & Engineering,64.59427195749646,272335.91000000003,6.649312937959325,,,,,,14.814814814814813,0,0,1.156,1.086666666666667,0,0.7012000000000005,0.433826684476359,330.5555555555555,0.0,96.71494647022469,0.15681960460939706,0.11961188659151127,1.5823147601693528,1.0545000000000004,0.5266852398306477,0.11142857142857143,4.70588235294118,27,2024-11-25,-0.035174112766981125,0.0,6.0,0.0,0.0,6.0,6.0,0.0,2.0
GRPH,2024-11-21 11:54:35,event,GRAPHITE,Loss/Duplicate-Share Certificate-XBRL,Graphite India Limited has informed the Exchange about Loss of share certificates,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Electrical Components & Equipments,Graphite India Ltd,NSE,"Graphite India Limited is engaged in the manufacturing of graphite electrodes, graphite equipments, steel, glass reinforced plastic (GRP) pipes and tanks and generation of hydel power.",INE371A01025,True,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,Industrials,2023.0,3313.87,199.34999999999985,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,20.264977115858372,1.6817827695007803,2.2757835936691837,48.62175839305687,6.8833929984353865,0.5524464785565466,2023-06-30T00:00:00.000Z,Final|11,11.0,2024-07-19T00:00:00.000Z,cashDividend,Cash Dividend,Final,Graphite India Ltd,GRAPHITE,Electrical Components & Equipments,20.264977115858372,94434.7933599,1.6817827695007803,Havells India Ltd,HAVELLS,Electrical Components & Equipments,76.82673768341432,1083825.5191950002,14.554323211638348,Polycab India Ltd,POLYCAB,Electrical Components & Equipments,59.03625965719764,1059476.52306,12.852499567044955,Apar Industries Ltd,APARINDS,Electrical Components & Equipments,46.60303589370614,395995.316596,10.21543778817678,Kaynes Technology India Ltd,KAYNES,Electrical Components & Equipments,158.98631864807962,377497.114998,15.169847938612886,,,,,,-4.706972911731376,0,0,506.88666666666666,506.02222222222224,0,570.5037499999997,0.4106202471820429,0.0,32.859216255442675,38.64953974975762,-16.792576487678446,-12.887837143021587,550.6714045982499,507.34250000000014,464.0135954017506,20.510714285714297,0.08326394671108121,4,2024-11-25,-0.03517827391624451,0.0,8.0,0.0,0.0,6.0,6.0,0.0,7.0
GPPL,2024-11-19 00:00:00,event,GPPL,Cash Dividend,,cashDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Ports,Gujarat Pipavav Port Ltd,NSE,Gujarat Pipavav Port Limited is an India-based company engaged in the business of port development and operations at Pipavav Port.,INE517F01014,True,Industrials,Transportation,Transportation Infrastructure,Marine Ports & Services,Industrials,2023.0,989.31,313.14,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,24.18187371638741,3.8368910257119633,3.9760348583878,48.62175839305687,6.8833929984353865,0.5524464785565466,2023-06-30T00:00:00.000Z,Final|3.7,3.7,2024-08-14T00:00:00.000Z,cashDividend,Cash Dividend,Final,Gujarat Pipavav Port Ltd,GPPL,Ports,24.18187371638741,88759.567476,3.8368910257119633,Adani Ports and Special Economic Zone Ltd,ADANIPORTS,Ports,26.43366470240111,2592058.72705275,4.740410308792237,JSW Infrastructure Ltd,JSWINFRA,Ports,51.54441026742302,641532.0390704001,7.794077028975752,Natura Hue Chem Ltd,NATHUEC,Ports,,38.426931,0.36354712393566696,,,,,,,,,,,,-4.242596810933934,0,0,185.2866666666667,186.375,0,207.99850000000006,0.43397955478320055,22.961608775137115,29.28931875525652,24.569804393165654,-7.279561683892098,-6.0066177853215965,207.3068445144157,187.53,167.75315548558433,7.692857142857143,0.8901251738525697,6,2024-11-25,-0.03517962619662285,0.0,0.0,6.0,0.0,6.0,6.0,0.0,7.0
GSPT,2024-11-08 12:10:11,event,GSPL,Acquisition-XBRL,GUJARAT STATE PETRONET LIMITED has informed the Exchange regarding Acquisition,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Gas Distribution,Gujarat State Petronet Ltd,NSE,Gujarat State Petronet Limited (GSPL) is an India-based company involved in the gas transportation business. The Company is primarily engaged in transmission of natural gas through pipeline on an open access basis from supply points to demand centers,INE246F01010,True,Utilities,Utilities,Gas Utilities,Gas Utilities,Utilities,2023.0,18252.37,1641.4900000000002,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,12.646161656222356,1.3422078443067476,1.4613473622680109,21.028369779980302,3.1940894938552264,1.395357939638591,2023-06-30T00:00:00.000Z,Final|5,5.0,2024-09-06T00:00:00.000Z,cashDividend,Cash Dividend,Final,Gujarat State Petronet Ltd,GSPL,Gas Distribution,12.646161656222356,193044.92229839996,1.3422078443067476,Gail (India) Ltd,GAIL,Gas Distribution,11.103782630977811,1281355.41842784,1.6598775456739214,Adani Total Gas Ltd,ATGL,Gas Distribution,108.72930147942421,763323.18810615,21.31997106700378,Gujarat Gas Ltd,GUJGASLTD,Gas Distribution,25.57326389856011,325023.39751875,4.208795587929655,Indraprastha Gas Ltd,IGL,Gas Distribution,12.112183418269256,223650.25559999997,2.3176600582600937,,,,,,-5.372666381644582,0,0,369.45333333333326,372.6749999999999,0,352.9525,0.4110569022840088,19.53195319531953,27.8496142562208,23.353360291941115,-14.717438852307565,-9.89809224195464,420.4627566884283,374.49249999999995,328.5222433115715,16.178571428571427,1.737593874245318,17,2024-11-25,-0.03518203645944595,0.0,0.0,6.0,0.0,8.0,6.0,0.0,7.0
EMBA,2024-11-12 05:15:00,news,EMBASSY,Embassy Office Parks REIT to hold board meeting,Embassy Office Parks REIT will hold a meeting of the Board of Directors of the Company on 7 November 2024<p><b>Powered by Capital Market - Live</b></p>,news-article,Capital Market - Live,corporate,2.0,,,1.6412216785727591,1028796.8412698413,-5.45310381870733,405.0,284.0,17.38647189583995,0.378141602432275,245.53402257622108,7.8118619634698065,10.170165629285783,0.7014562592237624,4.28527739954431,63.62420877516228,32216.064643341,249.0,1.384198218168081,33.41811421152973,4.046935433868141,,374.01,14.496069403951134,Midcap,22.863784530402285,32216.064643341,33.41811421152973,1.384198218168081,0.2515471288511397,High,stock,Real Estate,Embassy Office Parks REIT,NSE,Embassy Office Parks REIT owns and operates office buildings. Their portfolio comprises seven office parks and four prime city-center office buildings.,INE041025011,True,Real Estate,Equity Real Estate Investment Trusts (REITs),Real Estate,Office REITs,Real Estate,2023.0,3641.42,505.94999999999993,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,14.496069403951134,1.384198218168081,7.8118619634698065,63.62420877516228,4.28527739954431,0.7014562592237624,2023-06-30T00:00:00.000Z,Final|5.83,5.83,2024-10-29T00:00:00.000Z,cashDividend,Cash Dividend,Final,Embassy Office Parks REIT,EMBASSY,Real Estate,14.496069403951134,322160.64643341,1.384198218168081,DLF Ltd,DLF,Real Estate,56.573490424060964,2038914.2522322,5.170760849562572,Macrotech Developers Ltd,LODHA,Real Estate,61.81835657034587,1277785.43030905,7.281990461777664,Godrej Properties Ltd,GODREJPROP,Real Estate,56.74406005365822,788055.8316191998,7.649957982759693,Oberoi Realty Ltd,OBEROIRLTY,Real Estate,31.1980499416764,724459.27711065,5.2328649405113685,,,,,,-3.118667263204995,0,0,387.264,388.28833333333336,0,371.27074999999985,0.2262423891789091,23.58411387518045,8.51888667992047,31.212653689249787,-4.129748378209001,-2.1933312413697363,405.1874001132546,388.18800000000005,371.18859988674535,9.789999999999996,0.4122592893951827,13,2024-11-25,-0.03518238663673401,0.0,6.0,0.0,0.0,6.0,6.0,0.0,2.0
FOHE,2024-11-13 06:54:59,event,FORTIS,Analysts/Institutional Investor Meet/Con. Call Updates,Fortis Healthcare Limited has informed the Exchange about Transcript,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Hospitals & Diagnostic Centres,Fortis Healthcare Ltd,NSE,"Fortis Healthcare Limited is an integrated healthcare delivery service provider. The Company is engaged in establishing, administering hospitals, diagnostic centers and research centers.",INE061F01013,True,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities,Health Care,2023.0,6696.05,588.7299999999998,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,74.31932242822738,5.6965054376015365,0.15489467162329618,50.17208566700321,6.4118167481656085,0.5311197742530454,2023-06-30T00:00:00.000Z,Final|1,1.0,2024-07-24T00:00:00.000Z,cashDividend,Cash Dividend,Final,Fortis Healthcare Ltd,FORTIS,Hospitals & Diagnostic Centres,74.31932242822738,487400.9803488,5.6965054376015365,Apollo Hospitals Enterprise Ltd,APOLLOHOSP,Hospitals & Diagnostic Centres,84.86223687210695,1004005.1244339,13.714980184876714,Max Healthcare Institute Ltd,MAXHEALTH,Hospitals & Diagnostic Centres,92.36521352326336,978110.66512595,11.632901749090165,Global Health Ltd,MEDANTA,Hospitals & Diagnostic Centres,59.2370208334221,289147.7460920999,10.149808554201767,Narayana Hrudayalaya Ltd,NH,Hospitals & Diagnostic Centres,32.932323958231656,256444.00666275,8.888596427243174,,,,,,6.477352734099973,0,0,633.8033333333333,627.5472222222222,0,498.03150000000016,0.29421034006996316,85.79033579033577,0.0,76.10101048787537,12.33825007835037,8.279548784354889,671.9418737351457,623.7399999999998,575.5381262648539,27.107142857142886,-5.15875847306457,12,2024-11-25,-0.035182833671569824,0.0,8.0,0.0,0.0,7.0,6.0,0.0,2.0
DLF,2024-11-21 12:04:31,event,DLF,Analysts/Institutional Investor Meet/Con. Call Updates,DLF Limited has informed the Exchange about Company's executives participated in the investor conference on 20th & 21st November 2024,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Real Estate,DLF Ltd,NSE,"DLF Limited (DLF) is engaged in the business of real estate development activities. It's primary business is development of residential, commercial and retail properties.",INE271C01023,True,Real Estate,Real Estate Management & Development,Real Estate,Diversified Real Estate Activities,Real Estate,2023.0,6012.14,2035.8300000000013,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,56.573490424060964,5.170760849562572,0.6070171178827243,63.62420877516228,4.28527739954431,0.7014562592237624,2023-06-30T00:00:00.000Z,Final|5,5.0,2024-07-31T00:00:00.000Z,cashDividend,Cash Dividend,Final,DLF Ltd,DLF,Real Estate,56.573490424060964,2038914.2522322,5.170760849562572,Macrotech Developers Ltd,LODHA,Real Estate,61.81835657034587,1277785.43030905,7.281990461777664,Godrej Properties Ltd,GODREJPROP,Real Estate,56.74406005365822,788055.8316191998,7.649957982759693,Oberoi Realty Ltd,OBEROIRLTY,Real Estate,31.1980499416764,724459.27711065,5.2328649405113685,Prestige Estates Projects Ltd,PRESTIGE,Real Estate,103.04703810488907,701853.3765324,5.947405953159902,,,,,,1.487744134224672,0,0,788.33,792.0944444444444,0,849.035,0.3495648486918475,23.73152217339193,18.36680900416469,50.095096212220255,-17.200472130065574,-16.086784154859597,846.6670362528223,793.2200000000001,739.7729637471781,32.835714285714275,0.4796891128787336,4,2024-11-25,-0.03518300876021385,0.0,0.0,6.0,-6.5,6.0,6.0,0.0,7.0
CMS,2024-11-09 15:25:03,event,CMSINFO,Alteration Of Capital and Fund Raising-XBRL,CMS INFO SYSTEMS LIMITED has informed the Exchange regarding Allotment of Securities,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Software Services,CMS Info Systems Ltd,NSE,"CMS Info Systems operates as a cash management company. The Company offers automated teller machine (ATM), currency management, retail, enterprise and card solutions.",INE925R01014,True,Information Technology,Commercial  & Professional Services,Software,Diversified Support Services,Unknown,2023.0,1929.45,297.23000000000013,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,22.32940404844933,4.131162267629292,1.1636891116830308,36.44294443486807,9.61436129854863,1.6083992828046891,2023-09-30T00:00:00.000Z,Final|3.25,3.25,2024-05-28T00:00:00.000Z,cashDividend,Cash Dividend,Final,CMS Info Systems Ltd,CMSINFO,Software Services,22.32940404844933,80423.81456130001,4.131162267629292,Oracle Financial Services Software Ltd,OFSS,Software Services,41.29125049593034,1030344.70275,13.110646135434745,Persistent Systems Ltd,PERSISTENT,Software Services,73.47439759297085,905836.4581647,18.271267544182695,L&T Technology Services Ltd,LTTS,Software Services,43.87133062822257,574846.0452216,10.749206126287444,Tata Elxsi Ltd,TATAELXSI,Software Services,51.501376898029136,420714.74788,16.790576051020487,,,,,,0.3217102532171049,0,0,511.6866666666668,514.2166666666667,0,478.4672500000002,0.3297616673515324,32.388386743357984,20.04796956413861,30.65796076206247,-20.184194432963977,-17.267580113360363,587.3354188152039,520.7250000000001,454.11458118479635,23.932142857142857,0.25815778603882694,16,2024-11-25,-0.035189658403396606,0.0,0.0,0.0,0.0,6.0,6.0,0.0,7.0
